AuthorID,Author,Date,Content,Attachments,Reactions,Channel_name,Attachment_type,ReactionsCount,Content_Length,dt
8.01666E+17,anuj#7534,2022-01-02 17:16:00,Sure thing😈,null,null,physical-fitness,null,0,11,2022-01-02
8.01666E+17,anuj#7534,2022-01-02 17:19:00,I do have but it is spoiled by our poor singing skills😂😂,null,😂 (2),physical-fitness,null,2,56,2022-01-02
8.01666E+17,anuj#7534,2022-01-02 18:20:00,Day 2 Fun run done.,https://cdn.discordapp.com/attachments/917775616852500560/927182135008317530/nrc-20220102_181951-stickered_1.jpg,null,physical-fitness,image,0,19,2022-01-02
7.56951E+17,Keshav Bidawatka#6333,2022-01-02 18:25:00,"Day 2: Did breath meditation
Experience: Was distracted at times since breathing in and out isn't effortless yet. But other than that, the positive coolness indeed calmed me.",null,❤️ (1),meditation,null,1,174,2022-01-02
8.11144E+17,Explorin#4311,2022-01-02 22:44:00,"It is said that there are 2 dimensions to Meditation, concentration and deep surrender. Its inspiring to see that you are exploring these dimensions with zeal 💙",null,null,meditation,null,0,160,2022-01-02
8.11144E+17,Explorin#4311,2022-01-02 22:44:00,Feels great to hear that,null,🤩 (1),meditation,null,1,24,2022-01-02
8.11144E+17,Explorin#4311,2022-01-02 22:47:00,"Word 30: Compassion

Usage: You are bound to unleash the unimaginable depths of your passion when compassion becomes your 1st nature 💙",null,❤️ (2),vocabulary,null,2,134,2022-01-02
8.11144E+17,Explorin#4311,2022-01-02 22:47:00,"Your passion for running is on fire, Anuj 💙 💯",null,null,physical-fitness,null,0,45,2022-01-02
8.11144E+17,Explorin#4311,2022-01-02 22:47:00,Intriguing,null,null,reading,null,0,10,2022-01-02
8.11144E+17,Explorin#4311,2022-01-02 22:49:00,"Yes, hard work with a clairvoyance mindset is the secret.",null,null,self-mirror-talk,null,0,57,2022-01-02
7.80417E+17,maximus_#8921,2022-01-02 23:28:00,"Hello everyone ,  I am vikram saharan (2nd year mathematics IIT Roorkee).I'm off to a new start and currently exploring data analysis .",null,🌟 (1),software-development,null,1,135,2022-01-02
8.61867E+17,himanshu#6252,2022-01-02 23:33:00,Great @maximus_! Welcome to Explorin! 🥳🎉,null,null,software-development,null,0,40,2022-01-02
7.79638E+17,Sandeep Kumar#5799,2022-01-03 00:36:00,"Hello everyone,
I am Sandeep Kumar MSM 2nd yr.
I am now starting to explore data analysis.",null,🌟 (1),software-development,null,1,90,2022-01-03
7.16858E+17,Khush#2152,2022-01-03 00:58:00,"Day 2 done
Meditated on words of rumi",null,null,meditation,null,0,37,2022-01-03
7.31604E+17,Shlok#5529,2022-01-03 01:01:00,"Hi Sandeep. Welcome to explorin! 🎉
Keep sharing your doubts as well as learnings in this journey of exploring data analysis.",null,💙 (1),software-development,null,1,124,2022-01-03
7.60346E+17,argus#2468,2022-01-03 01:18:00,Meditation day 13 done!,null,null,meditation,null,0,23,2022-01-03
8.11144E+17,Explorin#4311,2022-01-03 01:49:00,Welcome to the passionate world of your dreams  💯. May you have a great exploration journey and find your passion with flying colors,null,null,software-development,null,0,132,2022-01-03
8.11144E+17,Explorin#4311,2022-01-03 01:50:00,"Welcome to the passionate kingdom, Sandeep. We are excited to have you and strive to mentor you until you explore, realize and puruse your passion and conquer your fears💙",null,null,software-development,null,0,170,2022-01-03
8.11144E+17,Explorin#4311,2022-01-03 02:19:00,Can you pls share the soundtrack?,null,null,meditation,null,0,33,2022-01-03
8.11144E+17,Explorin#4311,2022-01-03 02:20:00,😶😶,null,null,reading,null,0,2,2022-01-03
8.11144E+17,Explorin#4311,2022-01-03 02:33:00,Day 33 mini reading done 🙌,null,null,reading,null,0,26,2022-01-03
7.88988E+17,Eshu_Gupta#8549,2022-01-03 03:22:00,"Day 4 done
Experience : Music is magical...it expresses our mood , thoughts & emotions....& changes these in few seconds.",null,🔥 (3),self-mirror-talk,null,3,121,2022-01-03
8.17014E+17,Shi_vam#0108,2022-01-03 08:44:00,"Hello everyone, I am Shivam Tiwari, an pre final year student at UPES Dehradun. 
From today I'm going to start self-mirror-talk growth streak.
I will be sharing my thoughts, realisation, experience and learnings every day to you all. In this process today is Day 1:
Experience: It is very hard to plan and implement an schedule, but when you decide to achieve the target, these problems never hinder your journey in the life.",null,🔥 (3),self-mirror-talk,null,3,425,2022-01-03
6.65931E+17,Mohit#0923,2022-01-03 10:29:00,Hello everyone mohit this side. I am 2nd year student at iit roorkee. I have started my explorin journey with frontend and looking forward towards full stack,null,null,software-development,null,0,157,2022-01-03
7.74644E+17,utkarsh#1616,2022-01-03 10:44:00,"Welcome to Explorin, Mohit!
We are super excited to be the part of your exploration journey. Wish you all the very best. 
Cheers 🎉",null,null,software-development,null,0,130,2022-01-03
7.74644E+17,utkarsh#1616,2022-01-03 10:50:00,"Welcome to Explorin, Vikram. 
Looking forward for your wonderful experience in data. Feel free to shoot your thoughtful doubts here. 🥂",null,null,software-development,null,0,134,2022-01-03
7.74644E+17,utkarsh#1616,2022-01-03 10:54:00,"Welcome Sandeep 
Curious to know about your experiences in data. Do your best.💫",null,null,software-development,null,0,79,2022-01-03
7.16858E+17,Khush#2152,2022-01-03 11:35:00,https://youtu.be/X-idP23bHCg,null,null,meditation,null,0,28,2022-01-03
8.17014E+17,Shi_vam#0108,2022-01-04 00:00:00,"Hello everyone,
From today I'm starting my technical reading streak.
Day 1: I read about connecting the react and django",null,"🔥 (2),❤️ (1)",reading,null,3,120,2022-01-04
7.16858E+17,Khush#2152,2022-01-04 00:49:00,"Reading done
Read about mythological characters and their interpretation",null,💙 (1),reading,null,1,72,2022-01-04
7.16858E+17,Khush#2152,2022-01-04 00:51:00,"Day 3 done
Observed how everything is changing every moment but we try to grab and get stuck to one point .like water is flowing and we take a picture of it at one point but until that it has already changed.",null,null,meditation,null,0,208,2022-01-04
7.16858E+17,Khush#2152,2022-01-04 00:52:00,"Starting my fitness streaks
Day 1 done 
Did some breathing exercise",null,null,physical-fitness,null,0,67,2022-01-04
8.11144E+17,Explorin#4311,2022-01-04 01:23:00,,https://cdn.discordapp.com/attachments/917775440624631848/927650936606847057/IMG-20220104-WA0000.jpg,🔥 (2),meditation,image,2,,2022-01-04
8.11144E+17,Explorin#4311,2022-01-04 01:28:00,"Meditation Day 25 done

Did it in the lap of Rishikesh valleys and at bank of our holy river Ganga. Meditated twice today, 2nd time in the evening with open eyes 🤩",null,❤️ (4),meditation,null,4,163,2022-01-04
8.11144E+17,Explorin#4311,2022-01-04 01:34:00,Welcome to the academy of Dreams. Hope you find your passion with great enthusiasm 🔥,null,null,software-development,null,0,84,2022-01-04
8.11144E+17,Explorin#4311,2022-01-04 01:35:00,"Day 32 done
 
Targeted muscles: Chest, Shoulders, biceps n triceps 🤩",null,null,physical-fitness,null,0,68,2022-01-04
8.11144E+17,Explorin#4311,2022-01-04 03:28:00,Day 33 skipped,null,null,reading,null,0,14,2022-01-04
8.11144E+17,Explorin#4311,2022-01-04 03:28:00,All the best,null,null,reading,null,0,12,2022-01-04
7.56951E+17,Keshav Bidawatka#6333,2022-01-04 03:58:00,"Day 3 meditation done
Didn't want to meditate but did it anyways and calmed myself",null,❤️ (1),meditation,null,1,82,2022-01-04
7.88988E+17,Eshu_Gupta#8549,2022-01-04 04:44:00,"Day 5 done
Realisation : Making goals with dates is just like having a commitment to yourself that u will complete it no matter what happens & it's the best way to do anything.",null,💯 (2),self-mirror-talk,null,2,176,2022-01-04
8.17014E+17,Shi_vam#0108,2022-01-04 07:37:00,"Day 2
Learning: Bad start doesn't means bad end",null,💯 (2),self-mirror-talk,null,2,47,2022-01-04
8.17014E+17,Shi_vam#0108,2022-01-04 07:38:00,"Greetings to everyone, I'm starting my fitness streak
Day 1: Running",null,❤️ (1),physical-fitness,null,1,68,2022-01-04
8.17014E+17,Shi_vam#0108,2022-01-04 07:41:00,Cloudy sunrise,https://cdn.discordapp.com/attachments/917775672510910464/927746024158658570/20220104_073940.jpg,"🌟 (5),❤️ (5)",art--music,image,10,14,2022-01-04
9.02508E+17,Aryan370718#9138,2022-01-04 09:21:00,"Completed my 2nd week of meditation
5-7 mins everyday
Feeling alot calmer than i did before
It's like everyday i am writing a diary at the end of the day in my mind ,which has really helped me manage time efficiently 😊",null,❤️ (2),meditation,null,2,218,2022-01-04
7.16858E+17,Khush#2152,2022-01-04 12:07:00,"Wishing you great health and fitness, keep going brother",null,null,physical-fitness,null,0,56,2022-01-04
6.65931E+17,Mohit#0923,2022-01-04 15:34:00,Please provide me feedback on my first goal.,"https://cdn.discordapp.com/attachments/894962480084815873/927865093981614101/2022-01-04_1.png,https://cdn.discordapp.com/attachments/894962480084815873/927865094321360896/2022-01-04.png","🔥 (4),🥳 (1),🎉 (1)",software-development,image,6,44,2022-01-04
7.56951E+17,Keshav Bidawatka#6333,2022-01-04 15:42:00,"Word 14: Callow
Meaning: inexperienced and immature
Context: The word was used in the character sketch of children in the book I'm reading
Usage: I'm inspired by the callow passionate explorers here",null,null,vocabulary,null,0,198,2022-01-04
8.61867E+17,himanshu#6252,2022-01-04 16:18:00,"Both of them looks great to me @Mohit. Congratulations on completing the first task.
Few suggestion on UI:
1. Always use .png for logos. Would go with all backgrounds
2. Add good background color in table headers for visible distinction
3. I like the alternate color scheme for tables, but keep it different from background color
4. Keep big buttons for as per size of the form.
5. Back button should be placed at the left hand side as per user experience. 
6. Keep placeholders left-aligned for the form.",null,"❤️ (2),✅ (2)",software-development,null,4,505,2022-01-04
7.79048E+17,Priyanshu Solanki#0864,2022-01-04 17:51:00,What should i do?,https://cdn.discordapp.com/attachments/894962480084815873/927899581130371152/56F12F43-3C77-49EE-BCEB-07C13AAE9E60.jpg,null,software-development,image,0,17,2022-01-04
8.17014E+17,Shi_vam#0108,2022-01-04 17:57:00,Thanks,null,null,physical-fitness,null,0,6,2022-01-04
8.17014E+17,Shi_vam#0108,2022-01-04 18:01:00,"There is a spelling mistake, try using ModelForm in line 4 after forms",null,"🌟 (2),🎉 (1)",software-development,null,3,70,2022-01-04
7.79048E+17,Priyanshu Solanki#0864,2022-01-04 18:18:00,Thanks for the help,null,null,software-development,null,0,19,2022-01-04
8.17014E+17,Shi_vam#0108,2022-01-04 23:53:00,Day 2: Done,null,null,reading,null,0,11,2022-01-04
7.60346E+17,argus#2468,2022-01-05 01:36:00,Meditation Day 14 done!,null,null,meditation,null,0,23,2022-01-05
8.17014E+17,Shi_vam#0108,2022-01-05 08:06:00,"Day 3:
Having mentorship is blessing in any situation",null,💯 (1),self-mirror-talk,null,1,53,2022-01-05
8.17014E+17,Shi_vam#0108,2022-01-05 08:07:00,Day 2: Running done,null,null,physical-fitness,null,0,19,2022-01-05
8.16948E+17,sparkling#3483,2022-01-05 18:09:00,,https://cdn.discordapp.com/attachments/894962555536179220/928266399741259796/birthday_card_2.png,"🔥 (4),❤️ (1)",design,image,5,,2022-01-05
8.16948E+17,sparkling#3483,2022-01-05 18:12:00,Tried to make it more appealing! Waiting for your feedbacks...,null,null,design,null,0,62,2022-01-05
7.56951E+17,Keshav Bidawatka#6333,2022-01-05 19:22:00,"Hii comrades,

The rising COVID fear is a time to be resilient and courageous.
Writing your thoughts out is an example excellent way to seek solace and combat stress.

So feel free to write your feelings here , even if it's a single sentence, poetry or anything.

This dream community stands alongside you always :)",null,❤️‍🔥 (4),writing,null,4,315,2022-01-05
8.11144E+17,Explorin#4311,2022-01-05 20:06:00,Word 31: Muffle,null,null,vocabulary,null,0,15,2022-01-05
8.11144E+17,Explorin#4311,2022-01-05 20:06:00,Meditation Day 26 done ( open eyes ),null,null,meditation,null,0,36,2022-01-05
8.11144E+17,Explorin#4311,2022-01-05 20:06:00,"Day 33 done

Pushups",null,null,physical-fitness,null,0,20,2022-01-05
7.74644E+17,utkarsh#1616,2022-01-05 22:33:00,"Day 1 done
BOOK: Thinking fast and slow.
Some common things which can be the reason of your perfectness. Change the way to think. For example **it is much easier, as well as far more enjoyable, to identify and label the mistakes of others than to recognize our own. Questioning what we believe and want is difficult at the best of times, and especially difficult when we most need to do it, but we can benefit from the informed opinions of others. Many of us spontaneously anticipate how friends and colleagues will evaluate our choices; the quality and content of these anticipated judgments therefore matters. The expectation of intelligent gossip is a powerful motive for serious self-criticism, more powerful than New Year resolutions to improve one’s decision making at work and at home **",null,💯 (2),reading,null,2,794,2022-01-05
7.60346E+17,argus#2468,2022-01-06 00:23:00,Meditation day 15 done!,null,null,meditation,null,0,23,2022-01-06
7.88988E+17,Eshu_Gupta#8549,2022-01-06 03:09:00,"Day 6 done 
Don't worry about what will happen tomorrow....just enjoy the precious moments u have today.",null,💯 (1),self-mirror-talk,null,1,104,2022-01-06
8.17014E+17,Shi_vam#0108,2022-01-06 08:19:00,Day 3 running done,null,null,physical-fitness,null,0,18,2022-01-06
8.17014E+17,Shi_vam#0108,2022-01-06 08:19:00,Day 3 done,null,null,reading,null,0,10,2022-01-06
8.17014E+17,Shi_vam#0108,2022-01-06 08:21:00,"Day 4:
Learning: Listen to your own voice it will eliminate confusion",null,💯 (3),self-mirror-talk,null,3,69,2022-01-06
8.17014E+17,Shi_vam#0108,2022-01-06 10:26:00,,"https://cdn.discordapp.com/attachments/917775672510910464/928512248857645086/IMG20220106074835.jpg,https://cdn.discordapp.com/attachments/917775672510910464/928512249721651281/IMG20220106082239.jpg,https://cdn.discordapp.com/attachments/917775672510910464/928512250480828486/IMG-20220106-WA0003.jpg",❤️ (6),art--music,image,6,,2022-01-06
7.16858E+17,Khush#2152,2022-01-06 12:17:00,"Day 4 done
One word - serenity",null,null,meditation,null,0,30,2022-01-06
7.16858E+17,Khush#2152,2022-01-06 12:18:00,Very well said.,null,null,reading,null,0,15,2022-01-06
7.16858E+17,Khush#2152,2022-01-06 12:21:00,"Day 2 done 
Breathing exercise or pranayam",null,null,physical-fitness,null,0,42,2022-01-06
7.16858E+17,Khush#2152,2022-01-06 12:21:00,"Reading done
Insight
""I am "" is reality and not ""i am this""",null,null,reading,null,0,59,2022-01-06
8.11144E+17,Explorin#4311,2022-01-06 13:12:00,"Thanks for the encouragement, Keahav! Will definitely try my level best",null,🔥 (1),writing,null,1,71,2022-01-06
7.92017E+17,mephisto#3939,2022-01-06 13:46:00,Hey everyone I am Akash and I joined this community just today. I am starting my sports streak. I'll be trying to play badminton atleast 5 days a week.,null,null,physical-fitness,null,0,151,2022-01-06
